base,date,currency,rate
USD,2009-09-16,CAD,1.0698657215
USD,2009-09-16,CHF,1.0357848817
USD,2009-09-16,CNY,6.8257787472
USD,2009-09-16,CZK,17.2074159907
USD,2009-09-16,DKK,5.0724558653
USD,2009-09-16,EEK,10.6649853452
USD,2009-09-16,EUR,0.681616795
USD,2009-09-16,GBP,0.6064344625
USD,2009-09-16,HKD,7.7499829596
USD,2009-09-16,HRK,4.973416945
USD,2009-09-16,HUF,183.927475973
USD,2009-09-16,IDR,9689.7689319065
USD,2009-09-16,ILS,-
USD,2009-09-16,INR,48.2352941176
USD,2009-09-16,ISK,-
USD,2009-09-16,JPY,90.382387022
USD,2009-09-16,KRW,1211.1035375912
USD,2009-09-16,LTL,2.3534864699
USD,2009-09-16,LVL,0.4795174153
USD,2009-09-16,MXN,13.2290914048
USD,2009-09-16,MYR,3.4810169723
USD,2009-09-16,NOK,5.8663349465
USD,2009-09-16,NZD,1.4035171427
USD,2009-09-16,PHP,48.0485311158
USD,2009-09-16,PLN,2.8214163997
USD,2009-09-16,RON,2.9057323972
USD,2009-09-16,RUB,30.6230659123
USD,2009-09-16,SEK,6.911321655
USD,2009-09-16,SGD,1.4122418376
USD,2009-09-16,SKK,-
USD,2009-09-16,THB,33.7550269239
USD,2009-09-16,TRY,1.4787676368
USD,2009-09-16,USD,1.0
USD,2009-09-16,ZAR,7.3615295481
USD,2009-09-17,AUD,1.1462071778
USD,2009-09-17,BGN,1.3293909734
USD,2009-09-17,BRL,1.8058727569
USD,2009-09-17,CAD,1.0652528548
USD,2009-09-17,CHF,1.0322865688
USD,2009-09-17,CNY,6.8264681892
USD,2009-09-17,CZK,17.0568243611
USD,2009-09-17,DKK,5.0580478521
USD,2009-09-17,EEK,10.6352637303
USD,2009-09-17,EUR,0.6797172376
USD,2009-09-17,GBP,0.6052882001
USD,2009-09-17,HKD,7.7502039152
USD,2009-09-17,HRK,4.953983143
USD,2009-09-17,HUF,183.9382816748
USD,2009-09-17,IDR,9696.6897770527
USD,2009-09-17,ILS,-
USD,2009-09-17,INR,48.1552474171
USD,2009-09-17,ISK,-
USD,2009-09-17,JPY,91.3404023926
USD,2009-09-17,KRW,1204.5473083197
USD,2009-09-17,LTL,2.3469276781
USD,2009-09-17,LVL,0.4779771615
USD,2009-09-17,MXN,13.1986133768
USD,2009-09-17,MYR,3.4705002719
USD,2009-09-17,NOK,5.8635807504
USD,2009-09-17,NZD,1.4075584557
USD,2009-09-17,PHP,47.7480967917
USD,2009-09-17,PLN,2.8034937466
USD,2009-09-17,RON,2.8955954323
USD,2009-09-17,RUB,30.3171560631
USD,2009-09-17,SEK,6.874252311
USD,2009-09-17,SGD,1.4159869494
USD,2009-09-17,SKK,-
USD,2009-09-17,THB,33.7153344209
USD,2009-09-17,TRY,1.4715878195
USD,2009-09-17,USD,1.0
USD,2009-09-17,ZAR,7.3636487221
USD,2009-09-18,AUD,1.1515810949
USD,2009-09-18,BGN,1.3300238014
USD,2009-09-18,BRL,1.8069364162
USD,2009-09-18,CAD,1.071200272
USD,2009-09-18,CHF,1.0299897994
USD,2009-09-18,CNY,6.8278816729
USD,2009-09-18,CZK,17.0615436926
USD,2009-09-18,DKK,5.0599795988
USD,2009-09-18,EEK,10.6403264196
USD,2009-09-18,EUR,0.6800408024
USD,2009-09-18,GBP,0.6122407344
USD,2009-09-18,HKD,7.7501530092
USD,2009-09-18,HRK,4.9581774906
USD,2009-09-18,HUF,184.4134648079
USD,2009-09-18,IDR,9699.7823869432
USD,2009-09-18,ILS,-
USD,2009-09-18,INR,48.1353281197
USD,2009-09-18,ISK,-
USD,2009-09-18,JPY,91.2410744645
USD,2009-09-18,KRW,1208.0040802448
USD,2009-09-18,LTL,2.3480448827
USD,2009-09-18,LVL,0.4781366882
USD,2009-09-18,MXN,13.2569874192
USD,2009-09-18,MYR,3.4799727984
USD,2009-09-18,NOK,5.876232574
USD,2009-09-18,NZD,1.4082284937
USD,2009-09-18,PHP,47.7001020061
USD,2009-09-18,PLN,2.8080924855
USD,2009-09-18,RON,2.9005780347
USD,2009-09-18,RUB,30.2618157089
USD,2009-09-18,SEK,6.8769126148
USD,2009-09-18,SGD,1.4146888813
USD,2009-09-18,SKK,-
USD,2009-09-18,THB,33.7048622917
USD,2009-09-18,TRY,1.4750765046
USD,2009-09-18,USD,1.0
USD,2009-09-18,ZAR,7.4479428766
USD,2009-09-21,AUD,1.1609360076
USD,2009-09-21,BGN,1.3342884432
USD,2009-09-21,BRL,1.8164142448
USD,2009-09-21,CAD,1.0765452313
USD,2009-09-21,CHF,1.0357483968
USD,2009-09-21,CNY,6.8288988948
USD,2009-09-21,CZK,17.169463774
USD,2009-09-21,DKK,5.0766134534
USD,2009-09-21,EEK,10.6744439896
USD,2009-09-21,EUR,0.6822213126
USD,2009-09-21,GBP,0.618501842
USD,2009-09-21,HKD,7.7506481102
USD,2009-09-21,HRK,4.9744167008
USD,2009-09-21,HUF,185.8166189112
USD,2009-09-21,IDR,9700.32746623
USD,2009-09-21,ILS,-
USD,2009-09-21,INR,48.0099604312
USD,2009-09-21,ISK,-
USD,2009-09-21,JPY,92.413699004
USD,2009-09-21,KRW,1205.0825487788
USD,2009-09-21,LTL,2.3555737481
USD,2009-09-21,LVL,0.4801473598
USD,2009-09-21,MXN,13.3250102333
USD,2009-09-21,MYR,3.4800109155
USD,2009-09-21,NOK,5.9012143539
USD,2009-09-21,NZD,1.4210669941
USD,2009-09-21,PHP,47.6893164142
USD,2009-09-21,PLN,2.8373584391
USD,2009-09-21,RON,2.9115841179
USD,2009-09-21,RUB,30.3861372629
USD,2009-09-21,SEK,6.9170418884
USD,2009-09-21,SGD,1.4182016646
USD,2009-09-21,SKK,-
USD,2009-09-21,THB,33.7249283668
USD,2009-09-21,TRY,1.4923591213
USD,2009-09-21,USD,1.0
USD,2009-09-21,ZAR,7.5150088689
USD,2009-09-22,AUD,1.1449255751
USD,2009-09-22,BGN,1.3232746955
USD,2009-09-22,BRL,1.8082543978
USD,2009-09-22,CAD,1.0681326116
USD,2009-09-22,CHF,1.0249661705
USD,2009-09-22,CNY,6.8269282815
USD,2009-09-22,CZK,17.0033829499
USD,2009-09-22,DKK,5.0353179973
USD,2009-09-22,EEK,10.5863328823
USD,2009-09-22,EUR,0.6765899865
USD,2009-09-22,GBP,0.6121109608
USD,2009-09-22,HKD,7.750473613
USD,2009-09-22,HRK,4.9352503383
USD,2009-09-22,HUF,183.6400541272
USD,2009-09-22,IDR,9686.6373477673
USD,2009-09-22,ILS,-
USD,2009-09-22,INR,47.9634641407
USD,2009-09-22,ISK,-
USD,2009-09-22,JPY,91.400541272
USD,2009-09-22,KRW,1203.6941813261
USD,2009-09-22,LTL,2.3361299053
USD,2009-09-22,LVL,0.4773342355
USD,2009-09-22,MXN,13.2949932341
USD,2009-09-22,MYR,3.4799729364
USD,2009-09-22,NOK,5.8376184032
USD,2009-09-22,NZD,1.3859269283
USD,2009-09-22,PHP,47.5223274696
USD,2009-09-22,PLN,2.8154939107
USD,2009-09-22,RON,2.8738159675
USD,2009-09-22,RUB,30.1442489851
USD,2009-09-22,SEK,6.8294993234
USD,2009-09-22,SGD,1.4115696888
USD,2009-09-22,SKK,-
USD,2009-09-22,THB,33.6177266576
USD,2009-09-22,TRY,1.4805142084
USD,2009-09-22,USD,1.0
USD,2009-09-22,ZAR,7.4386332882
USD,2009-09-23,AUD,1.1436109044
USD,2009-09-23,BGN,1.3230061557
USD,2009-09-23,BRL,1.792937834
USD,2009-09-23,CAD,1.0683893662
USD,2009-09-23,CHF,1.0229993912
USD,2009-09-23,CNY,6.8260840154
USD,2009-09-23,CZK,17.0763715078
USD,2009-09-23,DKK,5.0340255699
USD,2009-09-23,EEK,10.5841845363
USD,2009-09-23,EUR,0.6764526821
USD,2009-09-23,GBP,0.6084015423
USD,2009-09-23,HKD,7.7506595414
USD,2009-09-23,HRK,4.9165933843
USD,2009-09-23,HUF,183.5013190827
USD,2009-09-23,IDR,9701.3326117838
USD,2009-09-23,ILS,-
USD,2009-09-23,INR,48.0051410404
USD,2009-09-23,ISK,-
USD,2009-09-23,JPY,91.2940539809
USD,2009-09-23,KRW,1193.9592775485
USD,2009-09-23,LTL,2.3356558209
USD,2009-09-23,LVL,0.4777785294
USD,2009-09-23,MXN,13.3840221876
USD,2009-09-23,MYR,3.4654670906
USD,2009-09-23,NOK,5.7931407698
USD,2009-09-23,NZD,1.377798823
USD,2009-09-23,PHP,47.4403030508
USD,2009-09-23,PLN,2.8360278699
USD,2009-09-23,RON,2.8602448759
USD,2009-09-23,RUB,30.0392342556
USD,2009-09-23,SEK,6.81715484
USD,2009-09-23,SGD,1.412365555
USD,2009-09-23,SKK,-
USD,2009-09-23,THB,33.5547588446
USD,2009-09-23,TRY,1.4826489887
USD,2009-09-23,USD,1.0
USD,2009-09-23,ZAR,7.4077656768
USD,2009-09-24,AUD,1.1430119177
USD,2009-09-24,BGN,1.3243499458
USD,2009-09-24,BRL,1.7877166847
USD,2009-09-24,CAD,1.0727925244
USD,2009-09-24,CHF,1.0236321777
USD,2009-09-24,CNY,6.8271939328
USD,2009-09-24,CZK,17.0361592633
USD,2009-09-24,DKK,5.0392741062
USD,2009-09-24,EEK,10.5949349946
USD,2009-09-24,EUR,0.6771397616
USD,2009-09-24,GBP,0.6166373239
USD,2009-09-24,HKD,7.7503385699
USD,2009-09-24,HRK,4.9255146262
USD,2009-09-24,HUF,182.9293066089
USD,2009-09-24,IDR,9654.130552546
USD,2009-09-24,ILS,-
USD,2009-09-24,INR,47.9746749729
USD,2009-09-24,ISK,-
USD,2009-09-24,JPY,90.6351570964
USD,2009-09-24,KRW,1195.8965330444
USD,2009-09-24,LTL,2.338028169
USD,2009-09-24,LVL,0.4790763814
USD,2009-09-24,MXN,13.3529929577
USD,2009-09-24,MYR,3.4635021668
USD,2009-09-24,NOK,5.7624593716
USD,2009-09-24,NZD,1.380755688
USD,2009-09-24,PHP,47.3043066089
USD,2009-09-24,PLN,2.8227248104
USD,2009-09-24,RON,2.8500812568
USD,2009-09-24,RUB,29.9695287107
USD,2009-09-24,SEK,6.8462215601
USD,2009-09-24,SGD,1.4117686891
USD,2009-09-24,SKK,-
USD,2009-09-24,THB,33.5448266522
USD,2009-09-24,TRY,1.480227519
USD,2009-09-24,USD,1.0
USD,2009-09-24,ZAR,7.3869176598
USD,2009-09-25,AUD,1.1555555556
USD,2009-09-25,BGN,1.3331970007
USD,2009-09-25,BRL,1.7983640082
USD,2009-09-25,CAD,1.0930470348
USD,2009-09-25,CHF,1.030538514
USD,2009-09-25,CNY,6.8282208589
USD,2009-09-25,CZK,17.1642808453
USD,2009-09-25,DKK,5.0729379686
USD,2009-09-25,EEK,10.6657123381
USD,2009-09-25,EUR,0.6816632584
USD,2009-09-25,GBP,0.6262781186
USD,2009-09-25,HKD,7.7502385821
USD,2009-09-25,HRK,4.9727334697
USD,2009-09-25,HUF,184.0490797546
USD,2009-09-25,IDR,9655.3237900477
USD,2009-09-25,ILS,-
USD,2009-09-25,INR,47.9400136333
USD,2009-09-25,ISK,-
USD,2009-09-25,JPY,90.3817314247
USD,2009-09-25,KRW,1186.2440354465
USD,2009-09-25,LTL,2.3536468984
USD,2009-09-25,LVL,0.4818677573
USD,2009-09-25,MXN,13.4940013633
USD,2009-09-25,MYR,3.4710293115
USD,2009-09-25,NOK,5.7955010225
USD,2009-09-25,NZD,1.3948193592
USD,2009-09-25,PHP,47.3156100886
USD,2009-09-25,PLN,2.860259032
USD,2009-09-25,RON,2.8635310157
USD,2009-09-25,RUB,30.0862304022
USD,2009-09-25,SEK,6.9214723926
USD,2009-09-25,SGD,1.4169734151
USD,2009-09-25,SKK,-
USD,2009-09-25,THB,33.5950920245
USD,2009-09-25,TRY,1.4845944104
USD,2009-09-25,USD,1.0
USD,2009-09-25,ZAR,7.433469666
USD,2009-09-28,AUD,1.1539931741
USD,2009-09-28,BGN,1.3350170648
USD,2009-09-28,BRL,1.7927645051
USD,2009-09-28,CAD,1.0939931741
USD,2009-09-28,CHF,1.0316723549
USD,2009-09-28,CNY,6.8275085324
USD,2009-09-28,CZK,17.2368600683
USD,2009-09-28,DKK,5.0801365188
USD,2009-09-28,EEK,10.6802730375
USD,2009-09-28,EUR,0.6825938567
USD,2009-09-28,GBP,0.6297952218
USD,2009-09-28,HKD,7.7503071672
USD,2009-09-28,HRK,4.9759726962
USD,2009-09-28,HUF,184.0682593857
USD,2009-09-28,IDR,9730.662116041
USD,2009-09-28,ILS,-
USD,2009-09-28,INR,47.7535836177
USD,2009-09-28,ISK,-
USD,2009-09-28,JPY,89.5221843003
USD,2009-09-28,KRW,1196.0955631399
USD,2009-09-28,LTL,2.3568600683
USD,2009-09-28,LVL,0.4818430034
USD,2009-09-28,MXN,13.5774744027
USD,2009-09-28,MYR,3.48
USD,2009-09-28,NOK,5.8208191126
USD,2009-09-28,NZD,1.4025938567
USD,2009-09-28,PHP,47.6163822526
USD,2009-09-28,PLN,2.8735153584
USD,2009-09-28,RON,2.8679180887
USD,2009-09-28,RUB,30.1105802048
USD,2009-09-28,SEK,6.9825938567
USD,2009-09-28,SGD,1.4191808874
USD,2009-09-28,SKK,-
USD,2009-09-28,THB,33.5802047782
USD,2009-09-28,TRY,1.4926962457
USD,2009-09-28,USD,1.0
USD,2009-09-28,ZAR,7.4273037543
USD,2009-09-29,AUD,1.1471578803
USD,2009-09-29,BGN,1.3442848306
USD,2009-09-29,BRL,1.7931129287
USD,2009-09-29,CAD,1.0901780191
USD,2009-09-29,CHF,1.0395216166
USD,2009-09-29,CNY,6.8280294178
USD,2009-09-29,CZK,17.3070314111
USD,2009-09-29,DKK,5.1165028524
USD,2009-09-29,EEK,10.7544161111
USD,2009-09-29,EUR,0.6873324627
USD,2009-09-29,GBP,0.6267097395
USD,2009-09-29,HKD,7.7502233831
USD,2009-09-29,HRK,4.9974568699
USD,2009-09-29,HUF,185.2704653241
USD,2009-09-29,IDR,9724.9982816688
USD,2009-09-29,ILS,-
USD,2009-09-29,INR,48.1153343872
USD,2009-09-29,ISK,-
USD,2009-09-29,JPY,89.9786926937
USD,2009-09-29,KRW,1186.1365042271
USD,2009-09-29,LTL,2.3732215273
USD,2009-09-29,LVL,0.4854629184
USD,2009-09-29,MXN,13.579971132
USD,2009-09-29,MYR,3.4855316517
USD,2009-09-29,NOK,5.85263592
USD,2009-09-29,NZD,1.3994776273
USD,2009-09-29,PHP,47.5908997182
USD,2009-09-29,PLN,2.8960753316
USD,2009-09-29,RON,2.8817100832
USD,2009-09-29,RUB,30.1611107293
USD,2009-09-29,SEK,7.0334730909
USD,2009-09-29,SGD,1.4187229363
USD,2009-09-29,SKK,-
USD,2009-09-29,THB,33.6146814214
USD,2009-09-29,TRY,1.4901367792
USD,2009-09-29,USD,1.0
USD,2009-09-29,ZAR,7.4355625816
USD,2009-09-30,AUD,1.1333743085
USD,2009-09-30,BGN,1.3356552619
USD,2009-09-30,BRL,1.7790070341
USD,2009-09-30,CAD,1.0727992898
USD,2009-09-30,CHF,1.0297070272
USD,2009-09-30,CNY,6.8263334016
USD,2009-09-30,CZK,17.1850030731
USD,2009-09-30,DKK,5.0838625965
USD,2009-09-30,EEK,10.6853786792
USD,2009-09-30,EUR,0.6829201666
USD,2009-09-30,GBP,0.6209793075
USD,2009-09-30,HKD,7.750119511
USD,2009-09-30,HRK,4.9566345694
USD,2009-09-30,HUF,184.1835689408
USD,2009-09-30,IDR,9649.6824421225
USD,2009-09-30,ILS,-
USD,2009-09-30,INR,47.8050945844
USD,2009-09-30,ISK,-
USD,2009-09-30,JPY,89.5103462405
USD,2009-09-30,KRW,1177.3202212661
USD,2009-09-30,LTL,2.3579867513
USD,2009-09-30,LVL,0.483439186
USD,2009-09-30,MXN,13.4845318582
USD,2009-09-30,MYR,3.4609711125
USD,2009-09-30,NOK,5.7775046097
USD,2009-09-30,NZD,1.385440142
USD,2009-09-30,PHP,47.3386601106
USD,2009-09-30,PLN,2.8884108448
USD,2009-09-30,RON,2.8805572629
USD,2009-09-30,RUB,30.0348289285
USD,2009-09-30,SEK,6.987639145
USD,2009-09-30,SGD,1.4105033122
USD,2009-09-30,SKK,-
USD,2009-09-30,THB,33.454893123
USD,2009-09-30,TRY,1.4842586902
USD,2009-09-30,USD,1.0
USD,2009-09-30,ZAR,7.442737144
USD,2009-10-01,AUD,1.1375610427
USD,2009-10-01,BGN,1.3452094367
USD,2009-10-01,BRL,1.7750876952
USD,2009-10-01,CAD,1.0730449137
USD,2009-10-01,CHF,1.0430566064
USD,2009-10-01,CNY,6.8263291836
USD,2009-10-01,CZK,17.4840085288
USD,2009-10-01,DKK,5.1206410345
USD,2009-10-01,EEK,10.7618130545
USD,2009-10-01,EUR,0.6878052136
USD,2009-10-01,GBP,0.6264873788
USD,2009-10-01,HKD,7.7501203659
USD,2009-10-01,HRK,4.9900268244
USD,2009-10-01,HUF,185.8862370177
USD,2009-10-01,IDR,9625.606988101
USD,2009-10-01,ILS,-
USD,2009-10-01,INR,47.7598184194
USD,2009-10-01,ISK,-
USD,2009-10-01,JPY,89.9511658298
USD,2009-10-01,KRW,1178.4716968155
USD,2009-10-01,LTL,2.3748538414
USD,2009-10-01,LVL,0.4871724328
USD,2009-10-01,MXN,13.5640002751
USD,2009-10-01,MYR,3.4659880322
USD,2009-10-01,NOK,5.8088589312
USD,2009-10-01,NZD,1.3853084806
USD,2009-10-01,PHP,47.0555058807
USD,2009-10-01,PLN,2.9197331316
USD,2009-10-01,RON,2.9361028957
USD,2009-10-01,RUB,30.077309306
USD,2009-10-01,SEK,7.008047321
USD,2009-10-01,SGD,1.4128894697
USD,2009-10-01,SKK,-
USD,2009-10-01,THB,33.4947382901
USD,2009-10-01,TRY,1.4959763395
USD,2009-10-01,USD,1.0
USD,2009-10-01,ZAR,7.6457115345
USD,2009-10-02,AUD,1.1582857536
USD,2009-10-02,BGN,1.3453945106
USD,2009-10-02,BRL,1.7917039279
USD,2009-10-02,CAD,1.0907339891
USD,2009-10-02,CHF,1.039210291
USD,2009-10-02,CNY,6.8263052899
USD,2009-10-02,CZK,17.5098025727
USD,2009-10-02,DKK,5.1213455321
USD,2009-10-02,EEK,10.7632936644
USD,2009-10-02,EUR,0.6878998418
USD,2009-10-02,GBP,0.6309417349
USD,2009-10-02,HKD,7.7501547775
USD,2009-10-02,HRK,4.9927770517
USD,2009-10-02,HUF,184.804292495
USD,2009-10-02,IDR,9645.3257205751
USD,2009-10-02,ILS,-
USD,2009-10-02,INR,47.7471280182
USD,2009-10-02,ISK,-
USD,2009-10-02,JPY,89.3925844397
USD,2009-10-02,KRW,1174.2931829126
USD,2009-10-02,LTL,2.3751805737
USD,2009-10-02,LVL,0.4872394579
USD,2009-10-02,MXN,13.7674898535
USD,2009-10-02,MYR,3.4794661897
USD,2009-10-02,NOK,5.8106899635
USD,2009-10-02,NZD,1.4004264979
USD,2009-10-02,PHP,47.030336383
USD,2009-10-02,PLN,2.9193093486
USD,2009-10-02,RON,2.9421476233
USD,2009-10-02,RUB,30.2069890624
USD,2009-10-02,SEK,7.0502854784
USD,2009-10-02,SGD,1.4159042443
USD,2009-10-02,SKK,-
USD,2009-10-02,THB,33.469766802
USD,2009-10-02,TRY,1.500034395
USD,2009-10-02,USD,1.0
USD,2009-10-02,ZAR,7.7289674623
USD,2009-10-05,AUD,1.1434729064
USD,2009-10-05,BGN,1.3381226054
USD,2009-10-05,BRL,1.7711412151
USD,2009-10-05,CAD,1.0736863711
USD,2009-10-05,CHF,1.0332512315
USD,2009-10-05,CNY,6.8262862616
USD,2009-10-05,CZK,17.4206349206
USD,2009-10-05,DKK,5.0932539683
USD,2009-10-05,EEK,10.7051176793
USD,2009-10-05,EUR,0.6841817187
USD,2009-10-05,GBP,0.6274630542
USD,2009-10-05,HKD,7.7500684182
USD,2009-10-05,HRK,4.9637383689
USD,2009-10-05,HUF,182.8407224959
USD,2009-10-05,IDR,9549.1379310345
USD,2009-10-05,ILS,-
USD,2009-10-05,INR,47.5198412698
USD,2009-10-05,ISK,-
USD,2009-10-05,JPY,89.9083196497
USD,2009-10-05,KRW,1173.6247947455
USD,2009-10-05,LTL,2.3623426382
USD,2009-10-05,LVL,0.4846743295
USD,2009-10-05,MXN,13.6150109469
USD,2009-10-05,MYR,3.4605227148
USD,2009-10-05,NOK,5.7785987958
USD,2009-10-05,NZD,1.3858100712
USD,2009-10-05,PHP,46.7001915709
USD,2009-10-05,PLN,2.8787629995
USD,2009-10-05,RON,2.9173508484
USD,2009-10-05,RUB,30.0732074439
USD,2009-10-05,SEK,7.0491242474
USD,2009-10-05,SGD,1.4111247947
USD,2009-10-05,SKK,-
USD,2009-10-05,THB,33.4646962233
USD,2009-10-05,TRY,1.4860426929
USD,2009-10-05,USD,1.0
USD,2009-10-05,ZAR,7.6033114395
USD,2009-10-06,AUD,1.1257981253
USD,2009-10-06,BGN,1.3284879772
USD,2009-10-06,BRL,1.749694335
USD,2009-10-06,CAD,1.0628990626
USD,2009-10-06,CHF,1.0268985192
USD,2009-10-06,CNY,6.8263143595
USD,2009-10-06,CZK,17.3475071322
USD,2009-10-06,DKK,5.0565819861
USD,2009-10-06,EEK,10.6280396685
USD,2009-10-06,EUR,0.6792555359
USD,2009-10-06,GBP,0.6290245891
USD,2009-10-06,HKD,7.7502377394
USD,2009-10-06,HRK,4.928338541
USD,2009-10-06,HUF,181.3816057601
USD,2009-10-06,IDR,9415.3036272246
USD,2009-10-06,ILS,-
USD,2009-10-06,INR,46.9202554001
USD,2009-10-06,ISK,-
USD,2009-10-06,JPY,89.1251188697
USD,2009-10-06,KRW,1170.1942670833
USD,2009-10-06,LTL,2.3453335145
USD,2009-10-06,LVL,0.4816601005
USD,2009-10-06,MXN,13.5429968754
USD,2009-10-06,MYR,3.4349952452
USD,2009-10-06,NOK,5.6955576688
USD,2009-10-06,NZD,1.3610243173
USD,2009-10-06,PHP,46.5914957207
USD,2009-10-06,PLN,2.8367748947
USD,2009-10-06,RON,2.8952587964
USD,2009-10-06,RUB,29.8193180274
USD,2009-10-06,SEK,6.9671240321
USD,2009-10-06,SGD,1.4021872028
USD,2009-10-06,SKK,-
USD,2009-10-06,THB,33.3453335145
USD,2009-10-06,TRY,1.4682108409
USD,2009-10-06,USD,1.0
USD,2009-10-06,ZAR,7.4222252411
USD,2009-10-07,AUD,1.123723969
USD,2009-10-07,BGN,1.3310194637
USD,2009-10-07,BRL,1.7643255751
USD,2009-10-07,CAD,1.0579828501
USD,2009-10-07,CHF,1.0310330747
USD,2009-10-07,CNY,6.8263236695
USD,2009-10-07,CZK,17.476521029
USD,2009-10-07,DKK,5.0657411188
USD,2009-10-07,EEK,10.6482918198
USD,2009-10-07,EUR,0.6805498843
USD,2009-10-07,GBP,0.629440588
USD,2009-10-07,HKD,7.7500340275
USD,2009-10-07,HRK,4.9581461821
USD,2009-10-07,HUF,182.3193140057
USD,2009-10-07,IDR,9427.7324077855
USD,2009-10-07,ILS,-
USD,2009-10-07,INR,46.6898053627
USD,2009-10-07,ISK,-
USD,2009-10-07,JPY,88.9342588812
USD,2009-10-07,KRW,1170.3416360419
USD,2009-10-07,LTL,2.3498026405
USD,2009-10-07,LVL,0.482441813
USD,2009-10-07,MXN,13.5155165374
USD,2009-10-07,MYR,3.417517354
USD,2009-10-07,NOK,5.6921192323
USD,2009-10-07,NZD,1.3628011433
USD,2009-10-07,PHP,46.599972778
USD,2009-10-07,PLN,2.870559412
USD,2009-10-07,RON,2.9049271812
USD,2009-10-07,RUB,29.7444535184
USD,2009-10-07,SEK,7.0511773513
USD,2009-10-07,SGD,1.4007077719
USD,2009-10-07,SKK,-
USD,2009-10-07,THB,33.3748468763
USD,2009-10-07,TRY,1.4716891248
USD,2009-10-07,USD,1.0
USD,2009-10-07,ZAR,7.4758404791
USD,2009-10-08,AUD,1.1072275283
USD,2009-10-08,BGN,1.3247984827
USD,2009-10-08,BRL,1.7465284834
USD,2009-10-08,CAD,1.0579827948
USD,2009-10-08,CHF,1.0272979747
USD,2009-10-08,CNY,6.8263225632
USD,2009-10-08,CZK,17.4510600826
USD,2009-10-08,DKK,5.0426742532
USD,2009-10-08,EEK,10.5985233354
USD,2009-10-08,EUR,0.6773690984
USD,2009-10-08,GBP,0.6231795705
USD,2009-10-08,HKD,7.7500508027
USD,2009-10-08,HRK,4.9155320734
USD,2009-10-08,HUF,183.0251303936
USD,2009-10-08,IDR,9433.7736232473
USD,2009-10-08,ILS,-
USD,2009-10-08,INR,46.3198536883
USD,2009-10-08,ISK,-
USD,2009-10-08,JPY,88.3695725801
USD,2009-10-08,KRW,1167.1679197995
USD,2009-10-08,LTL,2.338820023
USD,2009-10-08,LVL,0.4805933753
USD,2009-10-08,MXN,13.3205310574
USD,2009-10-08,MYR,3.3909774436
USD,2009-10-08,NOK,5.6582672898
USD,2009-10-08,NZD,1.351622299
USD,2009-10-08,PHP,46.4614238298
USD,2009-10-08,PLN,2.8676420782
USD,2009-10-08,RON,2.8991397412
USD,2009-10-08,RUB,29.5968976495
USD,2009-10-08,SEK,6.9859784597
USD,2009-10-08,SGD,1.3908419698
USD,2009-10-08,SKK,-
USD,2009-10-08,THB,33.3150443677
USD,2009-10-08,TRY,1.4617625144
USD,2009-10-08,USD,1.0
USD,2009-10-08,ZAR,7.3632053106
USD,2009-10-09,AUD,1.1042711864
USD,2009-10-09,BGN,1.3259661017
USD,2009-10-09,BRL,1.7429152542
USD,2009-10-09,CAD,1.0439322034
USD,2009-10-09,CHF,1.0296271186
USD,2009-10-09,CNY,6.8256271186
USD,2009-10-09,CZK,17.5362711864
USD,2009-10-09,DKK,5.0465084746
USD,2009-10-09,EEK,10.6078644068
USD,2009-10-09,EUR,0.6779661017
USD,2009-10-09,GBP,0.6256610169
USD,2009-10-09,HKD,7.7501016949
USD,2009-10-09,HRK,4.9164745763
USD,2009-10-09,HUF,183.4576271186
USD,2009-10-09,IDR,9454.6101694915
USD,2009-10-09,ILS,-
USD,2009-10-09,INR,46.4101694915
USD,2009-10-09,ISK,-
USD,2009-10-09,JPY,88.8949152542
USD,2009-10-09,KRW,1164.4542372881
USD,2009-10-09,LTL,2.3408813559
USD,2009-10-09,LVL,0.4809491525
USD,2009-10-09,MXN,13.2604745763
USD,2009-10-09,MYR,3.3980338983
USD,2009-10-09,NOK,5.6288135593
USD,2009-10-09,NZD,1.3570169492
USD,2009-10-09,PHP,46.4596610169
USD,2009-10-09,PLN,2.8854237288
USD,2009-10-09,RON,2.9010169492
USD,2009-10-09,RUB,29.5991186441
USD,2009-10-09,SEK,6.9669830508
USD,2009-10-09,SGD,1.3921355932
USD,2009-10-09,SKK,-
USD,2009-10-09,THB,33.3152542373
USD,2009-10-09,TRY,1.4654915254
USD,2009-10-09,USD,1.0
USD,2009-10-09,ZAR,7.3970847458
USD,2009-10-12,AUD,1.1032170674
USD,2009-10-12,BGN,1.3246190315
USD,2009-10-12,BRL,1.7429732475
USD,2009-10-12,CAD,1.0327124958
USD,2009-10-12,CHF,1.0277683711
USD,2009-10-12,CNY,6.8234337961
USD,2009-10-12,CZK,17.4879783271
USD,2009-10-12,DKK,5.0417880122
USD,2009-10-12,EEK,10.5970877074
USD,2009-10-12,EUR,0.6772773451
USD,2009-10-12,GBP,0.6321029462
USD,2009-10-12,HKD,7.7502201151
USD,2009-10-12,HRK,4.913782594
USD,2009-10-12,HUF,182.4923806299
USD,2009-10-12,IDR,9490.0778868947
USD,2009-10-12,ILS,-
USD,2009-10-12,INR,46.4896715205
USD,2009-10-12,ISK,-
USD,2009-10-12,JPY,90.0711141212
USD,2009-10-12,KRW,1169.827294277
USD,2009-10-12,LTL,2.3385032171
USD,2009-10-12,LVL,0.4803928209
